LineId,EventId,Content,EventTemplate
10248,E1102,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n  $ source /path/to/venv/bin/activate,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n $ <*>
10249,E1102,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n  $ . /path/to/venv/bin/activate,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n $ <*>
10250,E1102,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n  $ conda activate /path/to/venv,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n $ <*>
10251,E1102,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n  $ source ~/venv/bin/activate,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n $ <*>
10252,E1102,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n  $ . ~/venv/bin/activate,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n $ <*>
10253,E1102,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n  $ conda activate ~/venv,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n $ <*>
10254,E1102,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n  $ source /home/user/venv/bin/activate,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n $ <*>
10255,E1102,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n  $ . /home/user/venv/bin/activate,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n $ <*>
10256,E1102,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n  $ conda activate /home/user/venv,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n $ <*>
10257,E1102,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n  $ source /opt/venv/bin/activate,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n $ <*>
10258,E1102,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n  $ . /opt/venv/bin/activate,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n $ <*>
10259,E1102,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n  $ conda activate /opt/venv,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n $ <*>
10260,E1103,tabulate is not installed. Proceeding without it.,tabulate is not installed. Proceeding without it.
10261,E1103,tabulate is not installed. Proceeding without it.,tabulate is not installed. Proceeding without it.
10262,E1103,tabulate is not installed. Proceeding without it.,tabulate is not installed. Proceeding without it.
10263,E1103,tabulate is not installed. Proceeding without it.,tabulate is not installed. Proceeding without it.
10264,E1103,tabulate is not installed. Proceeding without it.,tabulate is not installed. Proceeding without it.
10265,E1103,tabulate is not installed. Proceeding without it.,tabulate is not installed. Proceeding without it.
10266,E1103,tabulate is not installed. Proceeding without it.,tabulate is not installed. Proceeding without it.
10267,E1103,tabulate is not installed. Proceeding without it.,tabulate is not installed. Proceeding without it.
10268,E1103,tabulate is not installed. Proceeding without it.,tabulate is not installed. Proceeding without it.
10269,E1103,tabulate is not installed. Proceeding without it.,tabulate is not installed. Proceeding without it.
10270,E1103,tabulate is not installed. Proceeding without it.,tabulate is not installed. Proceeding without it.
10271,E1103,tabulate is not installed. Proceeding without it.,tabulate is not installed. Proceeding without it.
10272,E1103,tabulate is not installed. Proceeding without it.,tabulate is not installed. Proceeding without it.
10273,E1103,tabulate is not installed. Proceeding without it.,tabulate is not installed. Proceeding without it.
10274,E1103,tabulate is not installed. Proceeding without it.,tabulate is not installed. Proceeding without it.
10275,E1104,"We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks (1, 3, 5) so we don't have enough information. If you want to debug further use -j to dump all raw trace",We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
10276,E1104,"We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks (2, 4, 6) so we don't have enough information. If you want to debug further use -j to dump all raw trace",We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
10277,E1104,"We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks (7, 8, 9) so we don't have enough information. If you want to debug further use -j to dump all raw trace",We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
10278,E1104,"We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks (10, 11, 12) so we don't have enough information. If you want to debug further use -j to dump all raw trace",We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
10279,E1104,"We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks (13, 14, 15) so we don't have enough information. If you want to debug further use -j to dump all raw trace",We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
10280,E1104,"We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks (16, 17, 18) so we don't have enough information. If you want to debug further use -j to dump all raw trace",We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
10281,E1104,"We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks (19, 20, 21) so we don't have enough information. If you want to debug further use -j to dump all raw trace",We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
10282,E1104,"We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks (22, 23, 24) so we don't have enough information. If you want to debug further use -j to dump all raw trace",We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
10283,E1104,"We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks (25, 26, 27) so we don't have enough information. If you want to debug further use -j to dump all raw trace",We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
10284,E1104,"We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks (28, 29, 30) so we don't have enough information. If you want to debug further use -j to dump all raw trace",We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
10285,E1104,"We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks (31, 32, 33) so we don't have enough information. If you want to debug further use -j to dump all raw trace",We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
10286,E1104,"We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks (34, 35, 36) so we don't have enough information. If you want to debug further use -j to dump all raw trace",We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
10287,E1104,"We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks (37, 38, 39) so we don't have enough information. If you want to debug further use -j to dump all raw trace",We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
10288,E1104,"We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks (40, 41, 42) so we don't have enough information. If you want to debug further use -j to dump all raw trace",We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
10289,E1104,"We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks (43, 44, 45) so we don't have enough information. If you want to debug further use -j to dump all raw trace",We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
10290,E1105,"No errors found for this collective entry, There could be some other reasons why we see collective timeout.","No errors found for this collective entry, There could be some other reasons why we see <*> timeout."
10291,E1105,"No errors found for this collective entry, There could be some other reasons why we see collective timeout.","No errors found for this collective entry, There could be some other reasons why we see <*> timeout."
